p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,-15.0,1,7,170001,-358.9999993092559,-358.99999999999966,1.924077367874511e-07,,,845,True,False,False,False,154.54623222351074
0.0,-10.0,6,0,170006,-238.99999993916222,-239.00000000000006,2.5455160805801845e-08,0.9999999992148664,3.4043948217519107e-16,321,True,False,False,True,160.3451704978943
0.0,-10.0,6,1,170006,-238.99938670136166,-239.00000000000006,0.00025661030895350357,,,2000,False,True,False,False,160.3451704978943
0.0,-10.0,6,2,170006,-238.9999995312831,-239.00000000000006,1.9611588373724716e-07,,,820,True,False,False,False,160.3451704978943
0.0,-10.0,6,3,170006,-238.99999993511375,-239.00000000000006,2.7149082795925292e-08,,,753,True,False,False,False,160.3451704978943
0.0,-10.0,6,4,170006,-238.99999964599024,-239.00000000000006,1.4812126086341533e-07,,,1011,True,False,False,False,160.3451704978943
0.0,-10.0,6,5,170006,-238.99999984596266,-239.00000000000006,6.445079263403575e-08,,,417,True,False,False,False,160.3451704978943
0.0,-10.0,6,6,170006,-238.99998239337907,-239.00000000000006,7.366787023449248e-06,,,2000,False,True,False,False,160.3451704978943
0.0,-10.0,6,7,170006,-238.9989072183398,-239.00000000000006,0.00045723082018724276,,,2000,False,True,False,False,160.3451704978943
0.0,-7.0,9,0,170009,-166.99999990997807,-167.00000000000009,5.390539697913763e-08,0.9999999980617345,-1.6263032570318916e-16,526,True,False,False,True,167.15510392189026
0.0,-7.0,9,1,170009,-166.9999998178473,-167.00000000000009,1.090735177494063e-07,,,720,True,False,False,False,167.15510392189026
0.0,-7.0,9,2,170009,-166.99999974843521,-167.00000000000009,1.5063764686726895e-07,,,816,True,False,False,False,167.15510392189026
0.0,-7.0,9,3,170009,-166.99972510221298,-167.00000000000009,0.00016460945335800893,,,2000,False,True,False,False,167.15510392189026
0.0,-7.0,9,4,170009,-166.99999964006668,-167.00000000000009,2.1552898760456797e-07,,,911,True,False,False,False,167.15510392189026
0.0,-7.0,9,5,170009,-166.9999991081624,-167.00000000000009,5.340345427350778e-07,,,1429,True,False,False,False,167.15510392189026
0.0,-7.0,9,6,170009,-166.99954263466998,-167.00000000000009,0.00027387145515361697,,,2000,False,True,False,False,167.15510392189026
0.0,-7.0,9,7,170009,-166.9999993538245,-167.00000000000009,3.8693148432472704e-07,,,1336,True,False,False,False,167.15510392189026
0.0,-14.0,2,0,170002,-334.9999922919615,-335.0000000000001,2.3009070432703645e-06,,,2000,False,True,False,False,182.37261271476746
0.0,-14.0,2,1,170002,-334.9999994391974,-335.0000000000001,1.674038006723406e-07,,,1228,True,False,False,False,182.37261271476746
0.0,-14.0,2,2,170002,-334.99999980139296,-335.0000000000001,5.928571756239353e-08,,,783,True,False,False,False,182.37261271476746
0.0,-14.0,2,3,170002,-334.9999944259861,-335.0000000000001,1.663884787960151e-06,,,1884,True,False,False,False,182.37261271476746
0.0,-14.0,2,4,170002,-334.99999792460216,-335.0000000000001,6.195217786205204e-07,,,1437,True,False,False,False,182.37261271476746
0.0,-14.0,2,5,170002,-334.99721181799475,-335.0000000000001,0.0008322931359285953,,,2000,False,True,False,False,182.37261271476746
0.0,-14.0,2,6,170002,-334.99999998238275,-335.0000000000001,5.2589155584156715e-09,0.9999999998435832,-7.541710311712748e-16,319,True,False,False,True,182.37261271476746
0.0,-14.0,2,7,170002,-334.9999987233552,-335.0000000000001,3.810880367490792e-07,,,1258,True,False,False,False,182.37261271476746
